imdbID,overview_NLG,overview_Sentiment,Featured Review,review_NLG,review_Sentiment
tt0259324,"order save dying father , young stunt cyclist johnny blaze sell soul mephistopheles sadly part pure-hearted roxanne simpson , love life . year later , johnny 's path cross roxanne , go-getting reporter , also mephistopheles , offer release johnny 's soul johnny becomes fabled , fiery 'ghost rider ' .",0.2263,Really good movie. He looks pretty cool when he turns into the ghost rider. Great cast and funny too.,really good movie . look pretty cool turn ghost rider . great cast funny .,0.9245
tt0425112,"former london constable , nicholas angel find difficult adapt new assignment sleepy british village sandford . miss excitement big city , also well-meaning oaf partner . however , series grisly accident rock sandford , angel smell something rotten idyllic village .",-0.743,I was not sure what to expect from this movie that I found on Netflix a while ago while browsing through the catalog. The movie poster makes it look like a hard-boiled police action movie but reading the reviews it became clear that it was more of a comedy. I had not heard of the movie before but it generally got good reviews so the other evening me and the boys sat down to watch it.,sure expect movie found netflix ago browsing catalog . movie poster make look like hard-boiled police action movie reading review became clear comedy . heard movie generally got good review evening boy sat watch .,0.8957
tt0435705,"la vega showroom magician cris johnson secret torment : see minute future . sick examination underwent child interest government medical establishment power , lie low assumed name vega , performing cheap trick living small-time gambling `` winning . '' terrorist group threatens detonate nuclear device los angeles , government agent callie ferris must use wile capture cris convince help stop cataclysm .",-0.6124,"I don't really know how to put the thought that came to me while watchingNextin a way that makes any actual sense, so I'm just gonna out myself as kind of an idiot and tell you all what that thought literally was: ""I'd like to see this movie in a different movie"".","n't really know put thought came watchingnextin way make actual sense , 'm gon na kind idiot tell thought literally : `` 'd like see movie different movie '' .",0.3818
tt0454776,"true story william wilberforce courageous quest end british slave trade . along way , wilberforce meet intense opposition , minister urge see cause .",0.7579,The cut is a little bit tangled making hard to follow every hop in time.,cut little bit tangled making hard follow every hop time .,-0.3612
tt0443706,cartoonist team ace reporter law enforcement officer track elusive serial killer .,-0.6486,Peerless precision from Fincher.,peerless precision fincher .,0
tt0416449,"based frank miller 's graphic novel , `` 300 '' loosely based 480 b.c . battle thermopylae , king sparta led army advancing persian ; battle said inspired greece band together persian , helped usher world 's first democracy .",0.0772,"300, the 2007 story of the three hundred Spartans who held off a massive Persian offensive in Ancient Greece, proved a disappointing film. In spite of my Classics degree, I won't complain about the divergences from recorded fact. The film is clearly meant to be a fantasy on historical themes instead of a faithful account of the event. Rather, what irked me was the hammy dialogue. There were the tropes of recent Hollywood battle scenes: warriors on the good guys' side defending themselves with little exertion as they trade silly quips about how they've got each other's backs. A queen give...read the rest.","300 , 2007 story three hundred spartan held massive persian offensive ancient greece , proved disappointing film . spite classic degree , wo n't complain divergence recorded fact . film clearly meant fantasy historical theme instead faithful account event . rather , irked hammy dialogue . trope recent hollywood battle scene : warrior good guy ' side defending little exertion trade silly quip 've got 's back . queen give ... read rest .",-0.4125
tt0477095,"1985 , backdrop thatcherism , brian jackson enrolls university bristol , scholarship boy seaside essex love knowledge sake childhood spent watching university challenge , college quiz show . bristol try challenge team fall spell alice , lovely blond extensive sexual past .",0.8625,Sometimes it's not about knowing the right answer.,sometimes 's knowing right answer .,0
tt0468492,"teenage girl captured giant mutated squid-like creature appears seoul 's han river toxic waste dumped , prompting family frantic search .",-0.8126,"This is a monster horror movie that really tries, to the point where they don’t give a clear view of the creature in the previews, presumably not to ruin the initial shock moment for the viewer. It is in Korean with English subtitles, with a few bursts of English with Korean subtitles when the speaker is American.","monster horror movie really try , point ’ give clear view creature preview , presumably ruin initial shock moment viewer . korean english subtitle , burst english korean subtitle speaker american .",-0.8176
tt0101725,"veteran hitman , dekker ready call quits leave profession . final job , however , prof trickier expected sadistic man recruit assassin kill wife , jain , baby , ’ bring job , complicating life .",-0.6249,Dekker's Dilemma.,dekker 's dilemma .,-0.1779
tt0416508,biographical portrait pre-fame jane austen romance young irishman .,0.5574,Romanticizing Jane.,romanticizing jane .,0.296
tt0477071,"depressed housewife learns husband killed car accident day previously , awakens next morning find alive well home , awakens day world still dead .",-0.91,"Really good watch, would watch again, and can recommend.","really good watch , would watch , recommend .",0.6901
tt0822854,"top marine sniper , bob lee swagger , leaf military mission go horribly awry disappears , living seclusion . coaxed back service high-profile government official convinces help thwart plot kill president united state . ultimately double-crossed framed attempt , swagger becomes target nationwide manhunt . go run track real killer find exactly set , , eventually seeking revenge powerful corrupt leader free world .",-0.7269,"All around solid action-thriller with Mark Wahlberg in his element. Luis Guzman served as a fun sidekick and Kate Mara is a stunner. Shame this didn't do better at the box office, would've liked to have a sequel instead of that USA Network TV show...3.75/5","around solid action-thriller mark wahlberg element . luis guzman served fun sidekick kate mara stunner . shame n't better box office , would 've liked sequel instead usa network tv show ... 3.75/5",0.2946
